2021-12-28	15:41:00		60	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0035	0,0001	0,0172
2021-12-28	15:42:00		60	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0044	0,0001	0,0173
2021-12-28	15:43:00		60	76	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0233	0,0004	0,0177
2021-12-28	15:44:00		60	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0105	0,0002	0,0178
2021-12-28	15:45:00		60	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0096	0,0002	0,0180
2021-12-28	15:46:00		60	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0038	0,0001	0,0181
2021-12-28	15:47:00		60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0087	0,0001	0,0182
2021-12-28	15:48:00		60	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0049	0,0001	0,0183
2021-12-28	15:49:00		60	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0122	0,0002	0,0185
2021-12-28	15:50:00		60	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0093	0,0002	0,0187
2021-12-28	15:51:00		60	40	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0139	0,0002	0,0189
2021-12-28	15:52:00		60	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0119	0,0002	0,0191
2021-12-28	15:53:00		60	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0116	0,0002	0,0193
2021-12-28	15:54:00		60	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0084	0,0001	0,0194
2021-12-28	15:55:00		60	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0172	0,0003	0,0197
2021-12-28	15:56:00		60	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0212	0,0004	0,0201
2021-12-28	15:57:00		60	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0282	0,0005	0,0205
2021-12-28	15:58:00		60	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0064	0,0001	0,0206
2021-12-28	15:59:00		60	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0038	0,0001	0,0207
2021-12-28	16:00:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	0,0207
2021-12-28	16:01:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	0,0207
2021-12-28	16:02:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	0,0207
2021-12-28	16:03:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	0,0207
2021-12-28	16:04:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	0,0207
2021-12-28	16:05:00		60	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0020	0,0000	0,0207
2021-12-28	16:06:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	0,0207
2021-12-28	16:07:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	0,0207
2021-12-28	16:08:00		60	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0012	0,0000	0,0208
2021-12-28	16:09:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	0,0208
2021-12-28	16:10:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	0,0208
2021-12-28	16:11:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	0,0208
2021-12-28	16:12:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	0,0208
2021-12-28	16:13:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	0,0208
2021-12-28	16:14:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	0,0208
2021-12-28	16:15:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	0,0208
2021-12-28	16:16:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	0,0208
2021-12-28	16:17:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	0,0208
2021-12-28	16:18:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	0,0208
2021-12-28	16:19:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	0,0208
